Class,Height,Width,Aspect Rateo
20,36,38,1.0555555555555556
28,104,119,1.1442307692307692
7,55,56,1.018181818181818
18,99,99,1.0
1,36,34,0.9444444444444444
8,54,55,1.0185185185185186
23,106,115,1.0849056603773586
39,106,103,0.9716981132075472
8,33,32,0.9696969696969697
31,42,47,1.119047619047619
40,52,55,1.0576923076923077
13,137,160,1.167883211678832
27,59,65,1.1016949152542372
35,80,77,0.9625
8,68,69,1.0147058823529411
4,36,37,1.0277777777777777
1,46,39,0.8478260869565217
38,33,31,0.9393939393939394
38,52,51,0.9807692307692307
14,69,61,0.8840579710144928
4,54,55,1.0185185185185186
7,39,38,0.9743589743589743
33,68,64,0.9411764705882353
11,111,125,1.1261261261261262
27,61,68,1.1147540983606556
8,34,34,1.0
16,33,33,1.0
11,42,44,1.0476190476190477
2,43,39,0.9069767441860465
11,46,52,1.1304347826086956
16,32,32,1.0
10,51,51,1.0
13,47,50,1.0638297872340425
28,54,62,1.1481481481481481
27,117,131,1.1196581196581197
25,32,31,0.96875
8,34,35,1.0294117647058822
12,46,47,1.0217391304347827
22,35,35,1.0
2,40,40,1.0
4,56,55,0.9821428571428571
9,31,32,1.032258064516129
27,46,50,1.0869565217391304
5,47,51,1.0851063829787233
25,41,43,1.048780487804878
2,46,44,0.9565217391304348
11,74,85,1.1486486486486487
6,27,25,0.9259259259259259
23,82,92,1.1219512195121952
35,46,45,0.9782608695652174
21,63,69,1.0952380952380953
22,42,46,1.0952380952380953
4,60,61,1.0166666666666666
38,26,26,1.0
3,33,35,1.0606060606060606
15,129,64,0.49612403100775193
18,56,58,1.0357142857142858
1,34,33,0.9705882352941176
7,61,62,1.0163934426229508
9,57,57,1.0
2,52,52,1.0
11,53,55,1.0377358490566038
4,62,58,0.9354838709677419
23,106,119,1.1226415094339623
12,42,42,1.0
27,26,29,1.1153846153846154
13,59,68,1.152542372881356
35,33,32,0.9696969696969697
8,37,33,0.8918918918918919
6,62,59,0.9516129032258065
0,32,30,0.9375
17,48,42,0.875
1,75,74,0.9866666666666667
11,36,39,1.0833333333333333
10,35,40,1.1428571428571428
35,38,38,1.0
3,28,28,1.0
9,45,45,1.0
10,50,50,1.0
35,45,44,0.9777777777777777
11,43,45,1.0465116279069768
23,39,40,1.0256410256410255
5,27,28,1.037037037037037
2,56,55,0.9821428571428571
10,30,29,0.9666666666666667
3,37,36,0.972972972972973
1,49,46,0.9387755102040817
26,35,39,1.1142857142857143
28,42,48,1.1428571428571428
1,86,85,0.9883720930232558
30,40,49,1.225
7,26,28,1.0769230769230769
7,76,72,0.9473684210526315
12,67,68,1.0149253731343284
10,40,41,1.025
32,73,65,0.8904109589041096
3,45,44,0.9777777777777777
8,41,41,1.0
8,43,42,0.9767441860465116
14,73,73,1.0
25,77,87,1.12987012987013
1,32,35,1.09375
2,32,32,1.0
12,35,35,1.0
11,40,41,1.025
38,31,31,1.0
16,42,41,0.9761904761904762
2,48,50,1.0416666666666667
21,86,96,1.1162790697674418
18,84,85,1.0119047619047619
1,49,49,1.0
35,30,30,1.0
4,45,45,1.0
17,31,29,0.9354838709677419
21,33,35,1.0606060606060606
34,30,31,1.0333333333333334
14,33,34,1.0303030303030303
2,33,32,0.9696969696969697
4,29,30,1.0344827586206897
24,58,64,1.103448275862069
36,53,53,1.0
4,27,27,1.0
40,37,38,1.027027027027027
3,82,75,0.9146341463414634
16,94,94,1.0
14,57,47,0.8245614035087719
4,31,30,0.967741935483871
10,29,29,1.0
11,57,64,1.1228070175438596
5,32,33,1.03125
1,34,33,0.9705882352941176
12,76,62,0.8157894736842105
23,37,40,1.0810810810810811
28,33,37,1.121212121212121
5,42,42,1.0
4,46,46,1.0
23,27,26,0.9629629629629629
25,74,75,1.0135135135135136
41,33,32,0.9696969696969697
33,33,31,0.9393939393939394
2,42,48,1.1428571428571428
4,76,72,0.9473684210526315
11,110,130,1.1818181818181819
40,40,40,1.0
9,49,49,1.0
8,49,59,1.2040816326530612
14,53,52,0.9811320754716981
2,37,34,0.918918918918919
2,72,71,0.9861111111111112
14,156,144,0.9230769230769231
4,38,39,1.0263157894736843
13,59,69,1.1694915254237288
10,48,47,0.9791666666666666
4,84,81,0.9642857142857143
21,38,39,1.0263157894736843
26,35,37,1.0571428571428572
17,38,33,0.868421052631579
27,25,28,1.12
3,31,28,0.9032258064516129
2,33,32,0.9696969696969697
12,76,76,1.0
33,35,30,0.8571428571428571
33,63,62,0.9841269841269841
27,54,54,1.0
12,59,53,0.8983050847457628
13,29,30,1.0344827586206897
11,72,83,1.1527777777777777
22,37,40,1.0810810810810811
2,54,53,0.9814814814814815
31,74,82,1.1081081081081081
1,45,48,1.0666666666666667
13,44,46,1.0454545454545454
35,42,43,1.0238095238095237
9,40,35,0.875
14,42,40,0.9523809523809523
10,38,38,1.0
11,28,29,1.0357142857142858
25,50,53,1.06
38,31,28,0.9032258064516129
8,31,31,1.0
7,46,44,0.9565217391304348
40,35,37,1.0571428571428572
36,29,28,0.9655172413793104
3,42,41,0.9761904761904762
31,73,82,1.1232876712328768
13,32,31,0.96875
42,74,75,1.0135135135135136
8,43,45,1.0465116279069768
35,48,48,1.0
35,53,54,1.0188679245283019
3,33,33,1.0
16,47,47,1.0
25,116,127,1.0948275862068966
25,86,96,1.1162790697674418
16,44,40,0.9090909090909091
5,29,29,1.0
25,37,39,1.054054054054054
2,35,33,0.9428571428571428
12,41,42,1.024390243902439
2,38,37,0.9736842105263158
11,93,106,1.1397849462365592
25,50,55,1.1
3,43,46,1.069767441860465
18,51,52,1.0196078431372548
1,30,30,1.0
8,33,33,1.0
42,37,37,1.0
17,37,35,0.9459459459459459
11,59,62,1.0508474576271187
2,30,30,1.0
10,33,33,1.0
17,38,32,0.8421052631578947
5,59,59,1.0
1,32,32,1.0
5,59,60,1.0169491525423728
7,69,69,1.0
2,47,50,1.0638297872340425
2,46,52,1.1304347826086956
1,56,54,0.9642857142857143
24,61,54,0.8852459016393442
8,43,42,0.9767441860465116
26,60,62,1.0333333333333334
2,45,44,0.9777777777777777
17,33,30,0.9090909090909091
7,38,37,0.9736842105263158
32,28,27,0.9642857142857143
5,45,44,0.9777777777777777
26,40,41,1.025
1,40,40,1.0
17,54,50,0.9259259259259259
7,39,38,0.9743589743589743
5,40,43,1.075
38,39,36,0.9230769230769231
39,88,89,1.0113636363636365
10,52,52,1.0
17,33,30,0.9090909090909091
42,30,30,1.0
18,42,45,1.0714285714285714
33,57,47,0.8245614035087719
12,33,33,1.0
31,39,38,0.9743589743589743
9,49,52,1.0612244897959184
12,34,32,0.9411764705882353
35,32,32,1.0
1,36,34,0.9444444444444444
1,80,64,0.8
13,49,42,0.8571428571428571
34,68,68,1.0
2,55,55,1.0
7,39,41,1.0512820512820513
21,61,65,1.0655737704918034
31,32,36,1.125
5,39,38,0.9743589743589743
11,46,52,1.1304347826086956
10,37,37,1.0
1,62,62,1.0
12,85,86,1.011764705882353
31,53,56,1.0566037735849056
4,40,39,0.975
11,27,29,1.0740740740740742
22,41,43,1.048780487804878
11,64,71,1.109375
9,92,82,0.8913043478260869
5,31,30,0.967741935483871
18,35,37,1.0571428571428572
35,33,32,0.9696969696969697
28,37,42,1.135135135135135
13,33,35,1.0606060606060606
1,57,59,1.0350877192982457
5,33,33,1.0
7,44,44,1.0
25,36,38,1.0555555555555556
11,32,32,1.0
21,40,41,1.025
12,61,60,0.9836065573770492
12,129,129,1.0
8,36,34,0.9444444444444444
2,64,56,0.875
23,108,120,1.1111111111111112
2,48,48,1.0
2,53,57,1.0754716981132075
4,42,42,1.0
18,66,75,1.1363636363636365
12,129,129,1.0
35,48,49,1.0208333333333333
1,51,52,1.0196078431372548
8,41,47,1.146341463414634
5,49,48,0.9795918367346939
4,68,64,0.9411764705882353
13,53,60,1.1320754716981132
38,31,32,1.032258064516129
13,58,63,1.0862068965517242
13,48,53,1.1041666666666667
6,43,39,0.9069767441860465
5,44,41,0.9318181818181818
18,55,61,1.1090909090909091
18,106,117,1.1037735849056605
31,38,40,1.0526315789473684
21,38,41,1.0789473684210527
21,39,40,1.0256410256410255
1,39,37,0.9487179487179487
25,97,100,1.0309278350515463
38,31,30,0.967741935483871
26,49,53,1.0816326530612246
31,40,39,0.975
15,42,35,0.8333333333333334
39,32,33,1.03125
22,38,41,1.0789473684210527
24,55,58,1.0545454545454545
32,34,33,0.9705882352941176
6,86,83,0.9651162790697675
38,42,39,0.9285714285714286
38,31,28,0.9032258064516129
23,29,30,1.0344827586206897
5,45,45,1.0
35,38,38,1.0
5,36,36,1.0
33,98,104,1.0612244897959184
28,65,71,1.0923076923076922
3,56,54,0.9642857142857143
2,39,40,1.0256410256410255
35,56,55,0.9821428571428571
3,29,30,1.0344827586206897
4,33,33,1.0
1,36,35,0.9722222222222222
2,43,43,1.0
11,29,33,1.1379310344827587
10,53,52,0.9811320754716981
1,108,104,0.9629629629629629
34,40,40,1.0
18,69,76,1.1014492753623188
17,30,28,0.9333333333333333
30,30,34,1.1333333333333333
4,45,44,0.9777777777777777
9,46,47,1.0217391304347827
41,46,43,0.9347826086956522
11,58,63,1.0862068965517242
18,105,113,1.0761904761904761
2,52,53,1.0192307692307692
40,39,40,1.0256410256410255
1,42,40,0.9523809523809523
30,47,50,1.0638297872340425
5,29,32,1.103448275862069
29,40,39,0.975
10,57,57,1.0
16,57,57,1.0
12,33,33,1.0
26,39,40,1.0256410256410255
2,72,72,1.0
10,48,48,1.0
13,116,125,1.0775862068965518
2,28,28,1.0
22,57,63,1.105263157894737
35,42,45,1.0714285714285714
27,48,52,1.0833333333333333
30,36,42,1.1666666666666667
18,58,63,1.0862068965517242
36,39,39,1.0
42,52,52,1.0
24,48,52,1.0833333333333333
18,43,43,1.0
33,88,91,1.0340909090909092
25,75,82,1.0933333333333333
32,54,52,0.9629629629629629
10,30,29,0.9666666666666667
38,37,37,1.0
18,82,90,1.0975609756097562
15,33,32,0.9696969696969697
18,51,58,1.1372549019607843
25,38,37,0.9736842105263158
38,30,31,1.0333333333333334
13,35,37,1.0571428571428572
22,58,64,1.103448275862069
25,28,27,0.9642857142857143
35,58,54,0.9310344827586207
17,40,34,0.85
8,31,31,1.0
4,37,35,0.9459459459459459
6,29,26,0.896551724137931
29,42,47,1.119047619047619
11,60,64,1.0666666666666667
13,49,39,0.7959183673469388
2,38,39,1.0263157894736843
18,153,167,1.091503267973856
0,70,70,1.0
1,100,99,0.99
11,32,38,1.1875
9,43,43,1.0
12,70,70,1.0
2,40,39,0.975
28,62,71,1.1451612903225807
35,48,46,0.9583333333333334
25,32,32,1.0
29,46,50,1.0869565217391304
3,80,75,0.9375
14,117,107,0.9145299145299145
9,44,44,1.0
18,48,51,1.0625
5,36,36,1.0
26,30,34,1.1333333333333333
33,29,27,0.9310344827586207
7,32,31,0.96875
28,52,58,1.1153846153846154
2,63,62,0.9841269841269841
2,57,53,0.9298245614035088
8,39,42,1.0769230769230769
5,40,45,1.125
38,61,59,0.9672131147540983
19,80,91,1.1375
28,68,75,1.1029411764705883
9,37,37,1.0
18,50,49,0.98
35,70,71,1.0142857142857142
4,46,45,0.9782608695652174
35,47,46,0.9787234042553191
38,33,31,0.9393939393939394
28,29,30,1.0344827586206897
4,49,50,1.0204081632653061
20,38,40,1.0526315789473684
29,100,112,1.12
23,35,38,1.0857142857142856
29,34,37,1.088235294117647
25,57,62,1.087719298245614
29,112,124,1.1071428571428572
39,29,27,0.9310344827586207
17,37,37,1.0
12,74,70,0.9459459459459459
14,63,61,0.9682539682539683
25,62,69,1.1129032258064515
34,29,27,0.9310344827586207
31,33,33,1.0
35,45,45,1.0
11,36,40,1.1111111111111112
40,75,75,1.0
13,49,53,1.0816326530612246
7,40,40,1.0
9,35,35,1.0
4,35,35,1.0
26,36,39,1.0833333333333333
30,41,43,1.048780487804878
12,38,38,1.0
38,39,40,1.0256410256410255
1,76,76,1.0
25,42,47,1.119047619047619
13,38,39,1.0263157894736843
38,63,61,0.9682539682539683
29,41,42,1.024390243902439
11,50,55,1.1
25,201,218,1.0845771144278606
5,37,38,1.027027027027027
38,45,45,1.0
34,58,52,0.896551724137931
2,28,27,0.9642857142857143
31,87,98,1.1264367816091954
3,34,35,1.0294117647058822
13,98,106,1.0816326530612246
8,29,31,1.0689655172413792
11,59,64,1.0847457627118644
22,122,119,0.9754098360655737
31,36,34,0.9444444444444444
4,33,32,0.9696969696969697
8,32,31,0.96875
38,40,40,1.0
31,37,37,1.0
2,62,61,0.9838709677419355
41,55,53,0.9636363636363636
7,33,32,0.9696969696969697
13,125,124,0.992
8,29,32,1.103448275862069
7,44,45,1.0227272727272727
7,47,49,1.0425531914893618
39,40,40,1.0
41,39,36,0.9230769230769231
3,50,47,0.94
0,74,70,0.9459459459459459
29,42,32,0.7619047619047619
2,33,32,0.9696969696969697
1,51,51,1.0
18,46,45,0.9782608695652174
11,86,99,1.1511627906976745
2,45,45,1.0
3,36,37,1.0277777777777777
10,36,35,0.9722222222222222
38,28,26,0.9285714285714286
42,29,29,1.0
16,109,110,1.0091743119266054
28,47,53,1.127659574468085
10,34,35,1.0294117647058822
35,45,45,1.0
10,37,37,1.0
9,46,46,1.0
34,44,42,0.9545454545454546
5,38,36,0.9473684210526315
11,39,45,1.1538461538461537
41,55,51,0.9272727272727272
30,35,38,1.0857142857142856
2,49,48,0.9795918367346939
17,44,39,0.8863636363636364
12,130,129,0.9923076923076923
10,33,34,1.0303030303030303
35,36,36,1.0
24,57,62,1.087719298245614
25,34,34,1.0
13,129,129,1.0
16,116,118,1.0172413793103448
6,50,46,0.92
12,81,82,1.0123456790123457
38,64,55,0.859375
31,62,70,1.1290322580645162
18,59,64,1.0847457627118644
4,48,48,1.0
36,49,47,0.9591836734693877
11,97,105,1.0824742268041236
9,64,62,0.96875
2,42,41,0.9761904761904762
39,27,25,0.9259259259259259
18,103,113,1.0970873786407767
10,32,31,0.96875
9,54,54,1.0
34,46,46,1.0
1,44,45,1.0227272727272727
13,122,121,0.9918032786885246
13,46,48,1.0434782608695652
5,32,33,1.03125
42,47,45,0.9574468085106383
2,41,41,1.0
38,38,35,0.9210526315789473
12,32,32,1.0
2,32,31,0.96875
8,52,48,0.9230769230769231
13,37,39,1.054054054054054
11,43,45,1.0465116279069768
2,43,43,1.0
39,29,29,1.0
25,36,38,1.0555555555555556
1,71,72,1.0140845070422535
18,141,152,1.0780141843971631
38,28,26,0.9285714285714286
9,43,43,1.0
25,116,124,1.0689655172413792
8,31,31,1.0
9,88,87,0.9886363636363636
11,33,33,1.0
2,68,67,0.9852941176470589
26,57,63,1.105263157894737
1,81,76,0.9382716049382716
35,40,40,1.0
4,36,37,1.0277777777777777
41,56,56,1.0
10,35,33,0.9428571428571428
7,33,34,1.0303030303030303
8,41,40,0.975609756097561
11,48,51,1.0625
0,84,80,0.9523809523809523
30,146,168,1.1506849315068493
14,63,65,1.0317460317460319
30,48,54,1.125
7,29,28,0.9655172413793104
18,29,31,1.0689655172413792
9,50,46,0.92
12,36,38,1.0555555555555556
15,46,42,0.9130434782608695
33,40,41,1.025
11,80,88,1.1
23,76,82,1.0789473684210527
2,42,41,0.9761904761904762
14,43,44,1.0232558139534884
27,122,134,1.098360655737705
12,37,36,0.972972972972973
12,32,33,1.03125
13,61,70,1.1475409836065573
17,44,29,0.6590909090909091
18,71,82,1.1549295774647887
9,30,29,0.9666666666666667
7,28,29,1.0357142857142858
40,52,52,1.0
9,29,29,1.0
2,31,29,0.9354838709677419
28,35,38,1.0857142857142856
3,35,35,1.0
10,27,32,1.1851851851851851
38,31,31,1.0
15,97,45,0.4639175257731959
21,59,69,1.1694915254237288
20,75,86,1.1466666666666667
25,36,37,1.0277777777777777
24,55,59,1.0727272727272728
23,54,58,1.0740740740740742
8,47,48,1.0212765957446808
6,35,34,0.9714285714285714
13,72,74,1.0277777777777777
38,42,35,0.8333333333333334
7,31,32,1.032258064516129
4,30,31,1.0333333333333334
36,29,30,1.0344827586206897
26,51,55,1.0784313725490196
1,37,33,0.8918918918918919
18,80,87,1.0875
13,40,32,0.8
9,56,50,0.8928571428571429
13,79,59,0.7468354430379747
36,44,45,1.0227272727272727
1,63,64,1.0158730158730158
28,41,47,1.146341463414634
10,28,28,1.0
38,45,46,1.0222222222222221
4,31,31,1.0
8,33,33,1.0
34,30,31,1.0333333333333334
10,63,71,1.126984126984127
9,45,43,0.9555555555555556
8,67,63,0.9402985074626866
3,36,35,0.9722222222222222
3,32,32,1.0
18,55,58,1.0545454545454545
35,47,48,1.0212765957446808
12,61,64,1.0491803278688525
23,28,27,0.9642857142857143
0,70,69,0.9857142857142858
38,38,39,1.0263157894736843
2,35,33,0.9428571428571428
11,55,62,1.1272727272727272
4,41,41,1.0
17,36,34,0.9444444444444444
36,35,33,0.9428571428571428
7,82,84,1.024390243902439
5,43,44,1.0232558139534884
18,75,83,1.1066666666666667
10,49,50,1.0204081632653061
42,65,67,1.0307692307692307
12,42,39,0.9285714285714286
14,53,52,0.9811320754716981
23,55,59,1.0727272727272728
35,52,50,0.9615384615384616
33,53,51,0.9622641509433962
28,47,49,1.0425531914893618
10,28,27,0.9642857142857143
6,37,36,0.972972972972973
9,108,106,0.9814814814814815
1,40,40,1.0
1,50,51,1.02
2,56,62,1.1071428571428572
25,40,43,1.075
2,43,43,1.0
24,26,26,1.0
1,135,122,0.9037037037037037
28,30,33,1.1
31,41,40,0.975609756097561
5,54,53,0.9814814814814815
23,33,36,1.0909090909090908
3,31,31,1.0
4,56,55,0.9821428571428571
37,134,136,1.0149253731343284
3,31,29,0.9354838709677419
25,80,85,1.0625
10,41,40,0.975609756097561
8,42,43,1.0238095238095237
34,62,55,0.8870967741935484
9,43,43,1.0
11,105,118,1.1238095238095238
13,92,80,0.8695652173913043
1,68,67,0.9852941176470589
3,33,34,1.0303030303030303
38,80,75,0.9375
7,29,29,1.0
12,45,47,1.0444444444444445
14,52,52,1.0
38,69,64,0.927536231884058
25,59,59,1.0
12,45,46,1.0222222222222221
10,50,50,1.0
4,38,37,0.9736842105263158
2,42,42,1.0
14,43,43,1.0
25,57,58,1.0175438596491229
1,32,31,0.96875
20,41,43,1.048780487804878
4,73,69,0.9452054794520548
2,43,43,1.0
9,32,30,0.9375
9,56,56,1.0
28,71,80,1.1267605633802817
37,34,34,1.0
24,63,54,0.8571428571428571
17,28,28,1.0
2,42,40,0.9523809523809523
11,28,30,1.0714285714285714
13,52,52,1.0
1,49,50,1.0204081632653061
38,58,58,1.0
36,32,33,1.03125
13,42,47,1.119047619047619
35,28,29,1.0357142857142858
35,34,33,0.9705882352941176
7,39,39,1.0
25,44,47,1.0681818181818181
10,45,47,1.0444444444444445
8,36,37,1.0277777777777777
7,99,96,0.9696969696969697
7,34,32,0.9411764705882353
15,40,37,0.925
38,64,56,0.875
13,73,59,0.8082191780821918
8,29,28,0.9655172413793104
1,38,37,0.9736842105263158
2,63,61,0.9682539682539683
13,35,33,0.9428571428571428
17,31,29,0.9354838709677419
38,77,73,0.948051948051948
9,95,92,0.968421052631579
33,71,70,0.9859154929577465
13,36,37,1.0277777777777777
5,32,34,1.0625
38,39,38,0.9743589743589743
16,50,50,1.0
6,70,63,0.9
1,33,32,0.9696969696969697
26,84,87,1.0357142857142858
2,35,38,1.0857142857142856
11,51,54,1.0588235294117647
37,40,39,0.975
3,55,52,0.9454545454545454
21,48,51,1.0625
13,57,63,1.105263157894737
9,31,30,0.967741935483871
4,31,31,1.0
27,75,84,1.12
39,51,50,0.9803921568627451
11,76,82,1.0789473684210527
1,37,38,1.027027027027027
13,39,45,1.1538461538461537
22,49,53,1.0816326530612246
22,42,43,1.0238095238095237
33,75,71,0.9466666666666667
22,45,47,1.0444444444444445
17,32,30,0.9375
1,44,42,0.9545454545454546
7,41,42,1.024390243902439
33,37,36,0.972972972972973
3,45,43,0.9555555555555556
1,104,105,1.0096153846153846
25,46,47,1.0217391304347827
18,41,46,1.1219512195121952
13,45,48,1.0666666666666667
1,30,29,0.9666666666666667
38,47,45,0.9574468085106383
14,59,60,1.0169491525423728
3,36,37,1.0277777777777777
21,112,128,1.1428571428571428
13,41,39,0.9512195121951219
1,60,63,1.05
35,32,33,1.03125
26,58,67,1.1551724137931034
30,109,127,1.165137614678899
38,48,49,1.0208333333333333
35,32,31,0.96875
34,35,33,0.9428571428571428
1,72,69,0.9583333333333334
13,74,68,0.918918918918919
32,40,40,1.0
25,51,52,1.0196078431372548
1,29,29,1.0
33,55,57,1.0363636363636364
36,35,35,1.0
2,30,29,0.9666666666666667
5,41,41,1.0
1,34,35,1.0294117647058822
11,42,44,1.0476190476190477
11,45,47,1.0444444444444445
25,75,83,1.1066666666666667
2,31,34,1.096774193548387
25,49,50,1.0204081632653061
10,30,30,1.0
11,42,49,1.1666666666666667
23,37,40,1.0810810810810811
31,25,26,1.04
12,47,47,1.0
12,34,34,1.0
13,35,39,1.1142857142857143
3,44,44,1.0
13,31,34,1.096774193548387
29,73,79,1.082191780821918
38,51,44,0.8627450980392157
4,47,46,0.9787234042553191
28,42,45,1.0714285714285714
25,64,72,1.125
23,64,73,1.140625
38,45,45,1.0
0,148,144,0.972972972972973
22,124,142,1.1451612903225807
1,51,52,1.0196078431372548
4,47,46,0.9787234042553191
25,50,55,1.1
18,132,148,1.121212121212121
35,43,44,1.0232558139534884
10,59,59,1.0
9,40,41,1.025
38,32,33,1.03125
5,39,38,0.9743589743589743
8,97,98,1.0103092783505154
21,49,54,1.1020408163265305
7,45,43,0.9555555555555556
31,43,47,1.0930232558139534
23,55,59,1.0727272727272728
31,123,136,1.1056910569105691
12,42,40,0.9523809523809523
25,69,74,1.0724637681159421
4,40,40,1.0
18,34,33,0.9705882352941176
12,42,41,0.9761904761904762
2,39,41,1.0512820512820513
4,32,33,1.03125
7,53,49,0.9245283018867925
19,40,44,1.1
6,40,40,1.0
1,64,63,0.984375
11,125,143,1.144
38,32,32,1.0
12,57,54,0.9473684210526315
2,86,88,1.0232558139534884
42,37,37,1.0
10,28,27,0.9642857142857143
26,33,35,1.0606060606060606
11,46,49,1.065217391304348
2,39,39,1.0
5,36,36,1.0
33,43,43,1.0
10,36,35,0.9722222222222222
33,31,30,0.967741935483871
33,96,96,1.0
35,27,26,0.9629629629629629
15,63,61,0.9682539682539683
13,39,41,1.0512820512820513
5,34,33,0.9705882352941176
5,34,32,0.9411764705882353
40,70,65,0.9285714285714286
13,60,60,1.0
3,40,42,1.05
31,39,38,0.9743589743589743
35,42,41,0.9761904761904762
25,94,106,1.127659574468085
3,48,49,1.0208333333333333
9,50,48,0.96
3,31,30,0.967741935483871
26,35,36,1.0285714285714285
1,55,57,1.0363636363636364
18,100,117,1.17
17,43,41,0.9534883720930233
1,46,46,1.0
11,135,136,1.0074074074074073
2,50,48,0.96
13,33,32,0.9696969696969697
4,34,33,0.9705882352941176
40,35,34,0.9714285714285714
38,76,76,1.0
34,83,70,0.8433734939759037
9,29,29,1.0
1,68,69,1.0147058823529411
10,26,27,1.0384615384615385
13,49,52,1.0612244897959184
34,43,43,1.0
8,56,53,0.9464285714285714
4,45,44,0.9777777777777777
2,36,37,1.0277777777777777
13,79,87,1.1012658227848102
34,62,63,1.0161290322580645
22,61,64,1.0491803278688525
36,39,38,0.9743589743589743
12,57,58,1.0175438596491229
33,59,55,0.9322033898305084
2,71,71,1.0
25,62,64,1.032258064516129
25,131,144,1.099236641221374
24,59,62,1.0508474576271187
6,34,30,0.8823529411764706
9,59,59,1.0
25,50,55,1.1
7,27,26,0.9629629629629629
1,38,36,0.9473684210526315
17,70,77,1.1
13,48,51,1.0625
5,55,55,1.0
38,44,41,0.9318181818181818
4,43,42,0.9767441860465116
3,35,32,0.9142857142857143
38,112,108,0.9642857142857143
36,45,46,1.0222222222222221
12,104,103,0.9903846153846154
